row,svkMatvecs,svkSubspaceSize,svkMedian,svkTop,svkBot,b=2Matvecs,b=2SubspaceSize,b=2Median,b=2Top,b=2Bot,b=3Matvecs,b=3SubspaceSize,b=3Median,b=3Top,b=3Bot,b=50Matvecs,b=50SubspaceSize,b=50Median,b=50Top,b=50Bot,b=54Matvecs,b=54SubspaceSize,b=54Median,b=54Top,b=54Bot
11,502.0,168.0,0.0006781420097937247,0.0006765528793431057,0.0006810044478573418,500.0,168.0,0.0006878971376179557,0.0006858056077507549,0.0006910757338059596,489.0,165.0,0.0007321753496882057,0.0007301900008267779,0.00073263652681042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,568.0,190.0,0.0004933010082931999,0.0004919241296889351,0.0004954812411224002,566.0,190.0,0.0005031540142992293,0.0005023763940210852,0.0005041839504299495,552.0,186.0,0.0005399345199733393,0.0005389479841483023,0.0005443500109212863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,643.0,215.0,0.000348008762498012,0.0003470476596305922,0.0003493294753013793,644.0,216.0,0.00035385753946705204,0.00035320698372592874,0.00035451225610090635,633.0,213.0,0.00037619424155588174,0.0003750589279568727,0.0003787938341775094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,724.0,242.0,0.0002414467353754279,0.00024042627990930333,0.00024182647575718874,722.0,242.0,0.000250564569276607,0.0002501701550520182,0.00025371081631313784,714.0,240.0,0.0002650237593796373,0.00026371974327098647,0.00026755905902222174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,817.0,273.0,0.00016208567840395537,0.00016140127880983994,0.00016279595594706185,818.0,274.0,0.00016685351961977067,0.00016644056233947646,0.00016774143765651257,804.0,270.0,0.00018258727292449375,0.00018057074475029785,0.00018301609554143125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,922.0,308.0,0.00010226545826502876,0.00010138099381602132,0.00010280791953351428,920.0,308.0,0.00010762113629325018,0.00010685708960739068,0.00011052564382787483,912.0,306.0,0.00011618369948562335,0.00011556945567152985,0.00011640823399156428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1042.0,348.0,5.924817240831246e-5,5.870276434970867e-5,5.969277597435315e-5,1040.0,348.0,6.414684041435457e-5,6.352128910914116e-5,6.563557097372412e-5,1029.0,345.0,7.058603686361332e-5,7.022008956414815e-5,7.073712653157918e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1177.0,393.0,3.3552289573776145e-5,3.306043988951796e-5,3.373884367540288e-5,1178.0,394.0,3.447957860465939e-5,3.319508650481088e-5,3.5150965036571576e-5,1164.0,390.0,3.8755979801782024e-5,3.7653527177743815e-5,4.0055100083876295e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1327.0,443.0,1.3941456977281895e-5,1.3850213483637988e-5,1.475962789184841e-5,1328.0,444.0,1.6858513694946247e-5,1.6409455369206296e-5,1.777430125260556e-5,1317.0,441.0,1.9394622504274735e-5,1.878655502695833e-5,1.964573294046502e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1498.0,500.0,6.176370361029022e-6,6.176370361029022e-6,6.287757204282505e-6,1496.0,500.0,7.353584557252529e-6,7.353584557252529e-6,7.6174388153980115e-6,1488.0,498.0,8.458240799917196e-6,8.458240799917196e-6,9.222893043860683e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
